movieId,title,year,image,imdblinks
185,"Net, The (1995)",1995,https://image.tmdb.org/t/p/w500//dtupntUFMD5iXBo8HLfALt2ET4R.jpg,https://www.imdb.com/title/tt0113957/
186,Nine Months (1995),1995,https://image.tmdb.org/t/p/w500//z1nzYuoeTbGBrSicDxJEhJhEQz8.jpg,https://www.imdb.com/title/tt0113986/
187,Party Girl (1995),1995,https://image.tmdb.org/t/p/w500//cfGEUftQVjvJHTTc3OKbzfsBamT.jpg,https://www.imdb.com/title/tt0114095/
188,"Prophecy, The (1995)",1995,https://image.tmdb.org/t/p/w500//4ZWFhQipzBHJze2llzCzhrSIZsn.jpg,https://www.imdb.com/title/tt0114194/
189,Reckless (1995),1995,https://image.tmdb.org/t/p/w500//edNTtl2UuKcU8vXEaYgu76vISXw.jpg,https://www.imdb.com/title/tt0114241/
190,Safe (1995),1995,https://image.tmdb.org/t/p/w500//3Rgjajh3biiK5ABKkGoqfy54bMs.jpg,https://www.imdb.com/title/tt0114323/
191,"Scarlet Letter, The (1995)",1995,https://image.tmdb.org/t/p/w500//8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg,https://www.imdb.com/title/tt0114345/
193,Showgirls (1995),1995,https://image.tmdb.org/t/p/w500//1x20uc5iSFmGTtVQEIcuOY1JIo0.jpg,https://www.imdb.com/title/tt0114436/
194,Smoke (1995),1995,https://image.tmdb.org/t/p/w500//phvnN7OPEnlHoAZe8nsSqPDD8B0.jpg,https://www.imdb.com/title/tt0114478/
195,Something to Talk About (1995),1995,https://image.tmdb.org/t/p/w500//a52KpsmvLNdTdmDzw1fUrJONpfH.jpg,https://www.imdb.com/title/tt0114496/
196,Species (1995),1995,https://image.tmdb.org/t/p/w500//yEAEULEn5rraRIpymMACticTfBD.jpg,https://www.imdb.com/title/tt0114508/
198,Strange Days (1995),1995,https://image.tmdb.org/t/p/w500//rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,https://www.imdb.com/title/tt0114558/
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964,https://image.tmdb.org/t/p/w500//jgB88XoKb3uOPPvGKNuE9wuaxDE.jpg,https://www.imdb.com/title/tt0058450/
200,"Tie That Binds, The (1995)",1995,https://image.tmdb.org/t/p/w500//xwrY46PITbSoCiKm9gTnDWP47Kh.jpg,https://www.imdb.com/title/tt0114666/
201,Three Wishes (1995),1995,https://image.tmdb.org/t/p/w500//5RjnorXfyCXPj6fnuXgdcFrb4gv.jpg,https://www.imdb.com/title/tt0114663/
202,Total Eclipse (1995),1995,https://image.tmdb.org/t/p/w500//e0j1zDF3ITeTbGTXFGamosCxT4z.jpg,https://www.imdb.com/title/tt0114702/
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995,https://image.tmdb.org/t/p/w500//8bkJiI6N8wDxAtQ49bLUt0qCBII.jpg,https://www.imdb.com/title/tt0114682/
204,Under Siege 2: Dark Territory (1995),1995,https://image.tmdb.org/t/p/w500//gElwFCQTbSK5hdK0PVyia547nst.jpg,https://www.imdb.com/title/tt0114781/
205,Unstrung Heroes (1995),1995,https://image.tmdb.org/t/p/w500//cFgF5so3GFsOg2HzrEXMZxLohHK.jpg,https://www.imdb.com/title/tt0114798/
206,Unzipped (1995),1995,https://image.tmdb.org/t/p/w500//dnIzv4rXr9FXkqW880E3rStYQA7.jpg,https://www.imdb.com/title/tt0114805/
207,"Walk in the Clouds, A (1995)",1995,https://image.tmdb.org/t/p/w500//xencQzZnUWDRAOUydjf9PWet8Ae.jpg,https://www.imdb.com/title/tt0114887/
208,Waterworld (1995),1995,https://image.tmdb.org/t/p/w500//nyCA6UfqEPsH1lqL6YVtVf0KwwN.jpg,https://www.imdb.com/title/tt0114898/
209,White Man's Burden (1995),1995,https://image.tmdb.org/t/p/w500//pIgCFucYI0YvnMR35zV12YY0NHc.jpg,https://www.imdb.com/title/tt0114928/
211,"Browning Version, The (1994)",1994,https://image.tmdb.org/t/p/w500//8My9Wnzu1zasVVzGdDj5y2dItuM.jpg,https://www.imdb.com/title/tt0109340/
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),1994,https://image.tmdb.org/t/p/w500//4zsq30Zj9iAeqejEkkmclL7VnwV.jpg,https://www.imdb.com/title/tt0111579/
214,Before the Rain (Pred dozhdot) (1994),1994,https://image.tmdb.org/t/p/w500//e3oPylXb2nnoE5fVLaehi1Jaxsa.jpg,https://www.imdb.com/title/tt0110882/
215,Before Sunrise (1995),1995,https://image.tmdb.org/t/p/w500//aZ2Vkrc4RqIjewYbmfy74oDgZfX.jpg,https://www.imdb.com/title/tt0112471/
216,Billy Madison (1995),1995,https://image.tmdb.org/t/p/w500//1XV42Zu9taxluIKXMeV9OSpYCSq.jpg,https://www.imdb.com/title/tt0112508/
217,"Babysitter, The (1995)",1995,https://image.tmdb.org/t/p/w500//wOv6HKiKTcDiyZRXPOsjm2JhVZV.jpg,https://www.imdb.com/title/tt0112438/
218,Boys on the Side (1995),1995,https://image.tmdb.org/t/p/w500//2dhZnfBjiza5TupvOupRU4hFAcJ.jpg,https://www.imdb.com/title/tt0112571/
219,"Cure, The (1995)",1995,https://image.tmdb.org/t/p/w500//3WN1H5NzLOjhY9AP848v8WPc9uu.jpg,https://www.imdb.com/title/tt0112757/
220,Castle Freak (1995),1995,https://image.tmdb.org/t/p/w500//rZv3aUkNngyZeiCgAjOEF5n0tve.jpg,https://www.imdb.com/title/tt0112643/
222,Circle of Friends (1995),1995,https://image.tmdb.org/t/p/w500//dmyEriE6TsnbgkNaFOvCcXaF0Nt.jpg,https://www.imdb.com/title/tt0112679/
223,Clerks (1994),1994,https://image.tmdb.org/t/p/w500//zeFhNF0SXlYIvWXpaOLuXVQ3jB4.jpg,https://www.imdb.com/title/tt0109445/
224,Don Juan DeMarco (1995),1995,https://image.tmdb.org/t/p/w500//fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,https://www.imdb.com/title/tt0112883/
225,Disclosure (1994),1994,https://image.tmdb.org/t/p/w500//1DcDAJ5vM5XKKONmTaadq5GHpfk.jpg,https://www.imdb.com/title/tt0109635/
227,Drop Zone (1994),1994,https://image.tmdb.org/t/p/w500//bbveyfmq6pGrzKL0l4waeA2WHHp.jpg,https://www.imdb.com/title/tt0109676/
228,Destiny Turns on the Radio (1995),1995,https://image.tmdb.org/t/p/w500//jN26Tc7aMt6oY9WbcMULi7oNGH1.jpg,https://www.imdb.com/title/tt0112854/
229,Death and the Maiden (1994),1994,https://image.tmdb.org/t/p/w500//tt9svTxy7I9NFFVtm8cwEWYzuc8.jpg,https://www.imdb.com/title/tt0109579/
230,Dolores Claiborne (1995),1995,https://image.tmdb.org/t/p/w500//gfCh3TEQNEoro8lq21y4zYIic4D.jpg,https://www.imdb.com/title/tt0109642/
231,Dumb & Dumber (Dumb and Dumber) (1994),1994,https://image.tmdb.org/t/p/w500//4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,https://www.imdb.com/title/tt0109686/
232,Eat Drink Man Woman (Yin shi nan nu) (1994),1994,https://image.tmdb.org/t/p/w500//gQt7pI7GzCiJr6kS8iTsMyaSgbr.jpg,https://www.imdb.com/title/tt0111797/
233,Exotica (1994),1994,https://image.tmdb.org/t/p/w500//pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,https://www.imdb.com/title/tt0109759/
234,Exit to Eden (1994),1994,https://image.tmdb.org/t/p/w500//dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg,https://www.imdb.com/title/tt0109758/
235,Ed Wood (1994),1994,https://image.tmdb.org/t/p/w500//A5NCOebgzXe0jPzh0mbXRWLZNr5.jpg,https://www.imdb.com/title/tt0109707/
236,French Kiss (1995),1995,https://image.tmdb.org/t/p/w500//phNRL2E2fa8k0NyP39T4QCIAHgt.jpg,https://www.imdb.com/title/tt0113117/
237,Forget Paris (1995),1995,https://image.tmdb.org/t/p/w500//c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg,https://www.imdb.com/title/tt0113097/
238,Far From Home: The Adventures of Yellow Dog (1995),1995,https://image.tmdb.org/t/p/w500//bGSXHkITArICNipXJHdRZRFhmmA.jpg,https://www.imdb.com/title/tt0113028/
239,"Goofy Movie, A (1995)",1995,https://image.tmdb.org/t/p/w500//bycmMhO3iIoEDzP768sUjq2RV4T.jpg,https://www.imdb.com/title/tt0113198/
240,Hideaway (1995),1995,https://image.tmdb.org/t/p/w500//cYWjgxgIJrak0BTemkij3gOCbMa.jpg,https://www.imdb.com/title/tt0113303/
241,Fluke (1995),1995,https://image.tmdb.org/t/p/w500//k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg,https://www.imdb.com/title/tt0113089/
242,Farinelli: il castrato (1994),1994,https://image.tmdb.org/t/p/w500//i5h0ZjYobco5HRPaAU6QTlrMYw0.jpg,https://www.imdb.com/title/tt0109771/
243,Gordy (1995),1995,https://image.tmdb.org/t/p/w500//eQEyTkUBXOvvTlScjLqoFgB0zsN.jpg,https://www.imdb.com/title/tt0113199/
244,Gumby: The Movie (1995),1995,https://image.tmdb.org/t/p/w500//A4wc8SrcaKyfNKXA0g5Aydpk4Id.jpg,https://www.imdb.com/title/tt0113234/
245,The Glass Shield (1994),1994,https://image.tmdb.org/t/p/w500//uXOMbeB6zeEyjqPzQEeGDzMjiAl.jpg,https://www.imdb.com/title/tt0109906/
246,Hoop Dreams (1994),1994,https://image.tmdb.org/t/p/w500//7qHwh3mFJs7ldwzGSWsBLmgecfj.jpg,https://www.imdb.com/title/tt0110057/
247,Heavenly Creatures (1994),1994,https://image.tmdb.org/t/p/w500//uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg,https://www.imdb.com/title/tt0110005/
248,Houseguest (1994),1994,https://image.tmdb.org/t/p/w500//cdiHlZho11EEqD3aPanYe1rEYRB.jpg,https://www.imdb.com/title/tt0110066/
249,Immortal Beloved (1994),1994,https://image.tmdb.org/t/p/w500//meRFVzGpBJiObWfdtOoNr0UPsP4.jpg,https://www.imdb.com/title/tt0110116/
250,Heavyweights (Heavy Weights) (1995),1995,https://image.tmdb.org/t/p/w500//uN65XQzyPknLZs2R6koZ2Cu6eGC.jpg,https://www.imdb.com/title/tt0110006/
251,"Hunted, The (1995)",1995,https://image.tmdb.org/t/p/w500//luCVuKiRBcQjr9MuY9mRCTehjpY.jpg,https://www.imdb.com/title/tt0113360/
252,I.Q. (1994),1994,https://image.tmdb.org/t/p/w500//1dLR9LX4O8DSyaU5OR3N0472IR.jpg,https://www.imdb.com/title/tt0110099/
253,Interview with the Vampire: The Vampire Chronicles (1994),1994,https://image.tmdb.org/t/p/w500//2162lAT2MP36MyJd2sttmj5du5T.jpg,https://www.imdb.com/title/tt0110148/
254,Jefferson in Paris (1995),1995,https://image.tmdb.org/t/p/w500//5rbb3tJTPM86cSALPCZz0yx9IxC.jpg,https://www.imdb.com/title/tt0113463/
255,"Jerky Boys, The (1995)",1995,https://image.tmdb.org/t/p/w500//yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg,https://www.imdb.com/title/tt0110189/
256,Junior (1994),1994,https://image.tmdb.org/t/p/w500//eQmgPrXf7c7daRdl3Zwgm65lw3o.jpg,https://www.imdb.com/title/tt0110216/
257,Just Cause (1995),1995,https://image.tmdb.org/t/p/w500//z8WqDIUC00TPX6U24ah0C7IMEKf.jpg,https://www.imdb.com/title/tt0113501/
258,"Kid in King Arthur's Court, A (1995)",1995,https://image.tmdb.org/t/p/w500//y269Xj4nOi4YHOKT241c4xubgGv.jpg,https://www.imdb.com/title/tt0113538/
259,Kiss of Death (1995),1995,https://image.tmdb.org/t/p/w500//uPZZRMeaXYcCXofAaYx5BAzXMYk.jpg,https://www.imdb.com/title/tt0113552/
260,Star Wars: Episode IV - A New Hope (1977),1977,https://image.tmdb.org/t/p/w500//6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,https://www.imdb.com/title/tt0076759/
261,Little Women (1994),1994,https://image.tmdb.org/t/p/w500//1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg,https://www.imdb.com/title/tt0110367/
262,"Little Princess, A (1995)",1995,https://image.tmdb.org/t/p/w500//9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,https://www.imdb.com/title/tt0113670/
263,Ladybird Ladybird (1994),1994,https://image.tmdb.org/t/p/w500//91KSK1xKdVEIDASKRo9ahBFCtM2.jpg,https://www.imdb.com/title/tt0110296/
264,"Enfer, L' (1994)",1994,https://image.tmdb.org/t/p/w500//76ccjXiC0sBBGGD75HCQrmGBgP7.jpg,https://www.imdb.com/title/tt0109731/
265,Like Water for Chocolate (Como agua para chocolate) (1992),1992,https://image.tmdb.org/t/p/w500//itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg,https://www.imdb.com/title/tt0103994/
266,Legends of the Fall (1994),1994,https://image.tmdb.org/t/p/w500//t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,https://www.imdb.com/title/tt0110322/
267,Major Payne (1995),1995,https://image.tmdb.org/t/p/w500//kWHx5eq7PELkF3If7LrrhuBskRG.jpg,https://www.imdb.com/title/tt0110443/
268,Little Odessa (1994),1994,https://image.tmdb.org/t/p/w500//80zDn3oanRMWDSDX1cPKZVIi8OO.jpg,https://www.imdb.com/title/tt0110365/
269,My Crazy Life (Mi vida loca) (1993),1993,https://image.tmdb.org/t/p/w500//cSCV25dOBMtQMixsUJYTLB7YjCK.jpg,https://www.imdb.com/title/tt0107566/
270,Love Affair (1994),1994,https://image.tmdb.org/t/p/w500//mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,https://www.imdb.com/title/tt0110391/
271,Losing Isaiah (1995),1995,https://image.tmdb.org/t/p/w500//oHALKuPewtqIn2BcluZsGvcEG1P.jpg,https://www.imdb.com/title/tt0113691/
272,"Madness of King George, The (1994)",1994,https://image.tmdb.org/t/p/w500//baOVRhPWe0e3K6J2QA0ZWqb4MZe.jpg,https://www.imdb.com/title/tt0110428/
273,Mary Shelley's Frankenstein (Frankenstein) (1994),1994,https://image.tmdb.org/t/p/w500//bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg,https://www.imdb.com/title/tt0109836/
274,Man of the House (1995),1995,https://image.tmdb.org/t/p/w500//6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,https://www.imdb.com/title/tt0113755/
275,Mixed Nuts (1994),1994,https://image.tmdb.org/t/p/w500//rI5oZR0ov3ki72Gy1QDM8XJ43mo.jpg,https://www.imdb.com/title/tt0110538/
276,Milk Money (1994),1994,https://image.tmdb.org/t/p/w500//od8SCOMLDq4iRYaHNqihQVn1SNE.jpg,https://www.imdb.com/title/tt0110516/
277,Miracle on 34th Street (1994),1994,https://image.tmdb.org/t/p/w500//sWjL1zD0XjQrOTP9jLiAbzvBKEW.jpg,https://www.imdb.com/title/tt0110527/
278,Miami Rhapsody (1995),1995,https://image.tmdb.org/t/p/w500//h7I2DgoxdkVMiPx4usFNkfvSoBs.jpg,https://www.imdb.com/title/tt0113808/
279,My Family (1995),1995,https://image.tmdb.org/t/p/w500//xHqmWBuFoQVKvGKiSgyYyU1AK1V.jpg,https://www.imdb.com/title/tt0113896/
280,Murder in the First (1995),1995,https://image.tmdb.org/t/p/w500//sU37ONoL9qUyYXUhubJSYH9tEoc.jpg,https://www.imdb.com/title/tt0113870/
281,Nobody's Fool (1994),1994,https://image.tmdb.org/t/p/w500//xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,https://www.imdb.com/title/tt0110684/
282,Nell (1994),1994,https://image.tmdb.org/t/p/w500//roj8NBAY4kuv9e6zpE4lXJ7rYzA.jpg,https://www.imdb.com/title/tt0110638/
283,New Jersey Drive (1995),1995,https://image.tmdb.org/t/p/w500//lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg,https://www.imdb.com/title/tt0113967/
285,Beyond Bedlam (1993),1993,https://image.tmdb.org/t/p/w500//rqArVCgag2ng179rb3OXeEnS4Lo.jpg,https://www.imdb.com/title/tt0106402/
287,Nina Takes a Lover (1994),1994,https://image.tmdb.org/t/p/w500//mSPoA8exUsNThCfBjjTug7V7wGJ.jpg,https://www.imdb.com/title/tt0110671/
288,Natural Born Killers (1994),1994,https://image.tmdb.org/t/p/w500//fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg,https://www.imdb.com/title/tt0110632/
289,Only You (1994),1994,https://image.tmdb.org/t/p/w500//7mLLANXgUg3bibTiUitDlB0NZcU.jpg,https://www.imdb.com/title/tt0110737/
290,Once Were Warriors (1994),1994,https://image.tmdb.org/t/p/w500//1nd4SsytVc96hy92g8NNVPD3mzf.jpg,https://www.imdb.com/title/tt0110729/
292,Outbreak (1995),1995,https://image.tmdb.org/t/p/w500//j2aUG2IA3hwv6Zo1kYM7xUCV0Ck.jpg,https://www.imdb.com/title/tt0114069/
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),1994,https://image.tmdb.org/t/p/w500//yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,https://www.imdb.com/title/tt0110413/
294,"Perez Family, The (1995)",1995,https://image.tmdb.org/t/p/w500//jxi3UDHf86kDk5hqJxnpEMzVch2.jpg,https://www.imdb.com/title/tt0114113/
295,"Pyromaniac's Love Story, A (1995)",1995,https://image.tmdb.org/t/p/w500//9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg,https://www.imdb.com/title/tt0114210/
296,Pulp Fiction (1994),1994,https://image.tmdb.org/t/p/w500//d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,https://www.imdb.com/title/tt0110912/
299,Priest (1994),1994,https://image.tmdb.org/t/p/w500//bi1BeQMuPm1HzFfIZX4KHtKdJgy.jpg,https://www.imdb.com/title/tt0110889/
300,Quiz Show (1994),1994,https://image.tmdb.org/t/p/w500//yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,https://www.imdb.com/title/tt0110932/
301,Picture Bride (Bijo photo) (1994),1994,https://image.tmdb.org/t/p/w500//cmgPvzCXehBYwCadX8zORKu80OA.jpg,https://www.imdb.com/title/tt0114129/
302,"Queen Margot (Reine Margot, La) (1994)",1994,https://image.tmdb.org/t/p/w500//8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg,https://www.imdb.com/title/tt0110963/
303,"Quick and the Dead, The (1995)",1995,https://image.tmdb.org/t/p/w500//fQk89YaQdeBcS7AmlKODKOxIAPU.jpg,https://www.imdb.com/title/tt0114214/
304,Roommates (1995),1995,https://image.tmdb.org/t/p/w500//6ul4lqY6uvv6rwvoLscYJSQhAxj.jpg,https://www.imdb.com/title/tt0114296/
305,Ready to Wear (Pret-A-Porter) (1994),1994,https://image.tmdb.org/t/p/w500//ehg1dTxsqx2eMZpd5Tio9JifwqB.jpg,https://www.imdb.com/title/tt0110907/
306,Three Colors: Red (Trois couleurs: Rouge) (1994),1994,https://image.tmdb.org/t/p/w500//JHmsBiX1tjCKqAul1lzC20WcAW.jpg,https://www.imdb.com/title/tt0111495/
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),1993,https://image.tmdb.org/t/p/w500//ayKRZejiarjY4R3UE1JKlSYcyHk.jpg,https://www.imdb.com/title/tt0108394/
308,Three Colors: White (Trzy kolory: Bialy) (1994),1994,https://image.tmdb.org/t/p/w500//fdIet3NSa27gobMbaUml66oCQNT.jpg,https://www.imdb.com/title/tt0111507/
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",1994,https://image.tmdb.org/t/p/w500//wmW9WnTTBib4XTiLOYtLOlxvh5G.jpg,https://www.imdb.com/title/tt0110769/
312,Stuart Saves His Family (1995),1995,https://image.tmdb.org/t/p/w500//80YaWpUokDoPynsJi0ittpts3J0.jpg,https://www.imdb.com/title/tt0114571/
313,"Swan Princess, The (1994)",1994,https://image.tmdb.org/t/p/w500//f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg,https://www.imdb.com/title/tt0111333/
314,"Secret of Roan Inish, The (1994)",1994,https://image.tmdb.org/t/p/w500//knrhzhfMKgTqrDrCy3nBWL5sypa.jpg,https://www.imdb.com/title/tt0111112/
315,"Specialist, The (1994)",1994,https://image.tmdb.org/t/p/w500//ifqrivWPQ0ZpwnIXBjgN261SQ1S.jpg,https://www.imdb.com/title/tt0111255/
316,Stargate (1994),1994,https://image.tmdb.org/t/p/w500//aaSicwfY5mJDn4xRTejEz2hEEqY.jpg,https://www.imdb.com/title/tt0111282/
317,"Santa Clause, The (1994)",1994,https://image.tmdb.org/t/p/w500//tBHDVtEcMl06FbCURRLGVg3TpXp.jpg,https://www.imdb.com/title/tt0111070/
318,"Shawshank Redemption, The (1994)",1994,https://image.tmdb.org/t/p/w500//q6y0Go1tsGEsmtFryDOJo3dEmqu.jpg,https://www.imdb.com/title/tt0111161/
319,Shallow Grave (1994),1994,https://image.tmdb.org/t/p/w500//gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg,https://www.imdb.com/title/tt0111149/
320,Suture (1993),1993,https://image.tmdb.org/t/p/w500//89jGoGPFqOl6JR144iEOxeciggM.jpg,https://www.imdb.com/title/tt0108260/
321,Strawberry and Chocolate (Fresa y chocolate) (1993),1993,https://image.tmdb.org/t/p/w500//tMwUsu080E4kS4rkHPffy1ugvaJ.jpg,https://www.imdb.com/title/tt0106966/
322,Swimming with Sharks (1995),1995,https://image.tmdb.org/t/p/w500//vRkIYMpxVUicUfubRaL4R1gMnh8.jpg,https://www.imdb.com/title/tt0114594/
324,"Sum of Us, The (1994)",1994,https://image.tmdb.org/t/p/w500//piKBAyxYxSP14uVzK4BH9wjfPlY.jpg,https://www.imdb.com/title/tt0111309/
325,National Lampoon's Senior Trip (1995),1995,https://image.tmdb.org/t/p/w500//qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg,https://www.imdb.com/title/tt0113936/
326,To Live (Huozhe) (1994),1994,https://image.tmdb.org/t/p/w500//hjcISgegtvGmtpztYTseDRcsr85.jpg,https://www.imdb.com/title/tt0110081/
327,Tank Girl (1995),1995,https://image.tmdb.org/t/p/w500//qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg,https://www.imdb.com/title/tt0114614/
328,Tales from the Crypt Presents: Demon Knight (1995),1995,https://image.tmdb.org/t/p/w500//1TekTWa1htkb554KDplTXskQupo.jpg,https://www.imdb.com/title/tt0114608/
329,Star Trek: Generations (1994),1994,https://image.tmdb.org/t/p/w500//rHsCYDGHFUarGh5k987b0EFU6kC.jpg,https://www.imdb.com/title/tt0111280/
330,Tales from the Hood (1995),1995,https://image.tmdb.org/t/p/w500//rmlDLtt03igCdlW7UOF2AXCsy4d.jpg,https://www.imdb.com/title/tt0114609/
331,Tom & Viv (1994),1994,https://image.tmdb.org/t/p/w500//iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,https://www.imdb.com/title/tt0111454/
332,Village of the Damned (1995),1995,https://image.tmdb.org/t/p/w500//1Iezq745huWW3xB5xQMPDdyyWx7.jpg,https://www.imdb.com/title/tt0114852/
333,Tommy Boy (1995),1995,https://image.tmdb.org/t/p/w500//cUvdzCbhLyYUAwbIkBjT3tC28cK.jpg,https://www.imdb.com/title/tt0114694/
334,Vanya on 42nd Street (1994),1994,https://image.tmdb.org/t/p/w500//sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg,https://www.imdb.com/title/tt0111590/
335,Underneath (1995),1995,https://image.tmdb.org/t/p/w500//61yu1ejOBWUrrMRplRbjpvxgxVc.jpg,https://www.imdb.com/title/tt0114788/
336,"Walking Dead, The (1995)",1995,https://image.tmdb.org/t/p/w500//c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg,https://www.imdb.com/title/tt0114888/
337,What's Eating Gilbert Grape (1993),1993,https://image.tmdb.org/t/p/w500//8FxWgsfDNosewo7H65oE4QkOb7g.jpg,https://www.imdb.com/title/tt0108550/
338,Virtuosity (1995),1995,https://image.tmdb.org/t/p/w500//5emgnXYrXjqyiup2JsvtuENseiV.jpg,https://www.imdb.com/title/tt0114857/
339,While You Were Sleeping (1995),1995,https://image.tmdb.org/t/p/w500//xrXUADqC2gt84BPYzNtXxAJEfbo.jpg,https://www.imdb.com/title/tt0114924/
340,"War, The (1994)",1994,https://image.tmdb.org/t/p/w500//eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg,https://www.imdb.com/title/tt0111667/
341,Double Happiness (1994),1994,https://image.tmdb.org/t/p/w500//woRZTcrRbvcW24zbNcCbVi4QfEF.jpg,https://www.imdb.com/title/tt0109655/
342,Muriel's Wedding (1994),1994,https://image.tmdb.org/t/p/w500//zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg,https://www.imdb.com/title/tt0110598/
343,"Baby-Sitters Club, The (1995)",1995,https://image.tmdb.org/t/p/w500//juT5eKRDhmluaiVhymjViyXArCq.jpg,https://www.imdb.com/title/tt0112435/
344,Ace Ventura: Pet Detective (1994),1994,https://image.tmdb.org/t/p/w500//pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg,https://www.imdb.com/title/tt0109040/
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",1994,https://image.tmdb.org/t/p/w500//kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg,https://www.imdb.com/title/tt0109045/
346,Backbeat (1993),1993,https://image.tmdb.org/t/p/w500//zhu0d2vqMdmVZ0QAFADtg4UOrTY.jpg,https://www.imdb.com/title/tt0106339/
347,Bitter Moon (1992),1992,https://image.tmdb.org/t/p/w500//qU9hqUSGyQfbkEdqluX21nWVcp9.jpg,https://www.imdb.com/title/tt0104779/
348,Bullets Over Broadway (1994),1994,https://image.tmdb.org/t/p/w500//8nEgDgNg59w2reCfgmnNKGMpxIr.jpg,https://www.imdb.com/title/tt0109348/
349,Clear and Present Danger (1994),1994,https://image.tmdb.org/t/p/w500//6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,https://www.imdb.com/title/tt0109444/
350,"Client, The (1994)",1994,https://image.tmdb.org/t/p/w500//oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg,https://www.imdb.com/title/tt0109446/
351,"Corrina, Corrina (1994)",1994,https://image.tmdb.org/t/p/w500//xuEubxRGut2Yh118RyNa6ruXXCp.jpg,https://www.imdb.com/title/tt0109484/
352,Crooklyn (1994),1994,https://image.tmdb.org/t/p/w500//iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,https://www.imdb.com/title/tt0109504/
353,"Crow, The (1994)",1994,https://image.tmdb.org/t/p/w500//wF2Tnf0bdYrzCKVbWh0mFwPJS6k.jpg,https://www.imdb.com/title/tt0109506/
354,Cobb (1994),1994,https://image.tmdb.org/t/p/w500//mMBZVyEVTscAzJYSusvg0u304Nu.jpg,https://www.imdb.com/title/tt0109450/
355,"Flintstones, The (1994)",1994,https://image.tmdb.org/t/p/w500//ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg,https://www.imdb.com/title/tt0109813/
356,Forrest Gump (1994),1994,https://image.tmdb.org/t/p/w500//saHP97rTPS5eLmrLQEcANmKrsFl.jpg,https://www.imdb.com/title/tt0109830/
357,Four Weddings and a Funeral (1994),1994,https://image.tmdb.org/t/p/w500//qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,https://www.imdb.com/title/tt0109831/
358,Higher Learning (1995),1995,https://image.tmdb.org/t/p/w500//anLJOkvjwY31NiRoEuZ23yBAZEK.jpg,https://www.imdb.com/title/tt0113305/
360,I Love Trouble (1994),1994,https://image.tmdb.org/t/p/w500//lXpbYJQJ7tvYZ8S29Nwpzsh07PN.jpg,https://www.imdb.com/title/tt0110093/
361,It Could Happen to You (1994),1994,https://image.tmdb.org/t/p/w500//6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg,https://www.imdb.com/title/tt0110167/
